instrument_token,tradingsymbol,time,open,high,low,close,volume
256265,NIFTY 50,2015-05-12 12:06:00 UTC,8166,8166.2,8161.15,8164.9,0
256265,NIFTY 50,2015-05-12 12:07:00 UTC,8164.85,8166.75,8160.35,8164.05,0
256265,NIFTY 50,2015-05-12 12:08:00 UTC,8163.65,8164.3,8159.7,8161.35,0
256265,NIFTY 50,2015-05-12 12:09:00 UTC,8161.05,8162.55,8160.15,8161.25,0
256265,NIFTY 50,2015-05-12 12:10:00 UTC,8161.8,8162.7,8159.05,8160.15,0
256265,NIFTY 50,2015-05-12 12:11:00 UTC,8161,8161.3,8151.7,8152.5,0
256265,NIFTY 50,2015-05-12 12:12:00 UTC,8153.35,8156.85,8152.05,8155.25,0
256265,NIFTY 50,2015-05-12 12:13:00 UTC,8155.5,8156.8,8153,8156.05,0
256265,NIFTY 50,2015-05-12 12:14:00 UTC,8155.7,8157.25,8152.95,8153.35,0
256265,NIFTY 50,2015-05-12 12:15:00 UTC,8153.15,8155.55,8152.2,8153.15,0
256265,NIFTY 50,2015-05-12 12:16:00 UTC,8153.1,8157.25,8152.8,8155,0
256265,NIFTY 50,2015-05-12 12:17:00 UTC,8155.4,8156.65,8147.45,8148.55,0
256265,NIFTY 50,2015-05-12 12:18:00 UTC,8149.15,8149.85,8138.15,8144.35,0
256265,NIFTY 50,2015-05-12 12:19:00 UTC,8143.3,8148.1,8143.3,8145.7,0
256265,NIFTY 50,2015-05-12 12:20:00 UTC,8145.3,8145.9,8141.65,8143.6,0
256265,NIFTY 50,2015-05-12 12:21:00 UTC,8144.55,8147.55,8142.9,8146.3,0
256265,NIFTY 50,2015-05-12 12:22:00 UTC,8145.65,8150.4,8145.65,8148.55,0
256265,NIFTY 50,2015-05-12 12:23:00 UTC,8147.5,8153.6,8147.5,8150.75,0
256265,NIFTY 50,2015-05-12 12:24:00 UTC,8150.85,8152.95,8148.5,8150.9,0
256265,NIFTY 50,2015-05-12 12:25:00 UTC,8149.8,8153.25,8149.2,8151.85,0
256265,NIFTY 50,2015-05-12 12:26:00 UTC,8151,8154.9,8150.35,8153.45,0
256265,NIFTY 50,2015-05-12 12:27:00 UTC,8153.9,8156.05,8151.65,8155.3,0
256265,NIFTY 50,2015-05-12 12:28:00 UTC,8155.6,8158.05,8153.8,8157.2,0
256265,NIFTY 50,2015-05-12 12:29:00 UTC,8157,8158.35,8152.7,8153.75,0
256265,NIFTY 50,2015-05-12 12:30:00 UTC,8153.45,8155.7,8151,8151,0
256265,NIFTY 50,2015-05-12 12:31:00 UTC,8151.3,8153.1,8149.6,8151.15,0
256265,NIFTY 50,2015-05-12 12:32:00 UTC,8151.5,8154.65,8150.75,8151.8,0
256265,NIFTY 50,2015-05-12 12:33:00 UTC,8153.55,8159.6,8153.55,8158.2,0
256265,NIFTY 50,2015-05-12 12:34:00 UTC,8157.3,8160,8157.1,8159.25,0
256265,NIFTY 50,2015-05-12 12:35:00 UTC,8159.65,8160.05,8156.8,8158.15,0
256265,NIFTY 50,2015-05-12 12:36:00 UTC,8158.5,8161.5,8155.5,8157.5,0
256265,NIFTY 50,2015-05-12 12:37:00 UTC,8157.95,8162.5,8156.9,8160.6,0
256265,NIFTY 50,2015-05-12 12:38:00 UTC,8160.45,8162.7,8159.5,8162.1,0
256265,NIFTY 50,2015-05-12 12:39:00 UTC,8162.2,8164.95,8161.55,8163.35,0
256265,NIFTY 50,2015-05-12 12:40:00 UTC,8163.15,8165.25,8161.85,8162.35,0
256265,NIFTY 50,2015-05-12 12:41:00 UTC,8162.4,8163.25,8156.55,8157.4,0
256265,NIFTY 50,2015-05-12 12:42:00 UTC,8157.15,8159.25,8153.5,8154.2,0
256265,NIFTY 50,2015-05-12 12:43:00 UTC,8153.95,8156.55,8152.9,8155,0
256265,NIFTY 50,2015-05-12 12:44:00 UTC,8154.65,8156.6,8151.4,8151.6,0
256265,NIFTY 50,2015-05-12 12:45:00 UTC,8151.5,8156.65,8150.55,8153.25,0
256265,NIFTY 50,2015-05-12 12:46:00 UTC,8151.7,8157.75,8151.7,8157.2,0
256265,NIFTY 50,2015-05-12 12:47:00 UTC,8156.5,8158.25,8154.65,8155.95,0
256265,NIFTY 50,2015-05-12 12:48:00 UTC,8155.9,8160.7,8155.35,8156.3,0
256265,NIFTY 50,2015-05-12 12:49:00 UTC,8156.25,8158.6,8152.65,8153.4,0
256265,NIFTY 50,2015-05-12 12:50:00 UTC,8153.25,8154.85,8150.45,8151.6,0
256265,NIFTY 50,2015-05-12 12:51:00 UTC,8152.2,8152.7,8144.8,8145.15,0
256265,NIFTY 50,2015-05-12 12:52:00 UTC,8145.5,8148.95,8143.95,8148.1,0
256265,NIFTY 50,2015-05-12 12:53:00 UTC,8148.35,8153.3,8148,8150.15,0
256265,NIFTY 50,2015-05-12 12:54:00 UTC,8149.9,8152.4,8145,8145.2,0
256265,NIFTY 50,2015-05-12 12:55:00 UTC,8144.15,8149.7,8144.15,8148.25,0
256265,NIFTY 50,2015-05-12 12:56:00 UTC,8147.6,8151.8,8147.5,8148.9,0
256265,NIFTY 50,2015-05-12 12:57:00 UTC,8147.75,8149.8,8145.65,8148.05,0
256265,NIFTY 50,2015-05-12 12:58:00 UTC,8147.85,8150.85,8147.05,8150.85,0
256265,NIFTY 50,2015-05-12 12:59:00 UTC,8150.4,8152.7,8148.7,8150.8,0
256265,NIFTY 50,2015-05-12 13:00:00 UTC,8151.25,8155.15,8151.2,8154.05,0
256265,NIFTY 50,2015-05-12 13:01:00 UTC,8154.1,8158.05,8151.9,8155.8,0
256265,NIFTY 50,2015-05-12 13:02:00 UTC,8155.5,8156.9,8150.85,8153.2,0
256265,NIFTY 50,2015-05-12 13:03:00 UTC,8152.85,8154.7,8149.35,8152.25,0
256265,NIFTY 50,2015-05-12 13:04:00 UTC,8152.75,8154.05,8150.35,8152.05,0
256265,NIFTY 50,2015-05-12 13:05:00 UTC,8151.6,8152.95,8147.15,8149.05,0
256265,NIFTY 50,2015-05-12 13:06:00 UTC,8147.55,8150.35,8147.55,8149.4,0
256265,NIFTY 50,2015-05-12 13:07:00 UTC,8150.05,8150.65,8147.5,8148.05,0
256265,NIFTY 50,2015-05-12 13:08:00 UTC,8148.05,8152.45,8146.95,8151.35,0
256265,NIFTY 50,2015-05-12 13:09:00 UTC,8152.05,8152.35,8147.2,8149.8,0
256265,NIFTY 50,2015-05-12 13:10:00 UTC,8150.15,8154.3,8149.3,8150.9,0
256265,NIFTY 50,2015-05-12 13:11:00 UTC,8149.95,8153.3,8149.8,8151.6,0
256265,NIFTY 50,2015-05-12 13:12:00 UTC,8151.1,8153.75,8148.75,8151.45,0
256265,NIFTY 50,2015-05-12 13:13:00 UTC,8150.5,8151.45,8141.35,8141.6,0
256265,NIFTY 50,2015-05-12 13:14:00 UTC,8140.35,8145.7,8138,8144.75,0
256265,NIFTY 50,2015-05-12 13:15:00 UTC,8145.3,8146.35,8143.5,8144.05,0
256265,NIFTY 50,2015-05-12 13:16:00 UTC,8144.25,8149.35,8144.25,8146.45,0
256265,NIFTY 50,2015-05-12 13:17:00 UTC,8146.45,8149.75,8144.9,8146.75,0
256265,NIFTY 50,2015-05-12 13:18:00 UTC,8145.95,8148.95,8144.45,8144.95,0
256265,NIFTY 50,2015-05-12 13:19:00 UTC,8144.5,8149.35,8144.5,8147.65,0
256265,NIFTY 50,2015-05-12 13:20:00 UTC,8147,8150.2,8143.4,8143.4,0
256265,NIFTY 50,2015-05-12 13:21:00 UTC,8143.05,8146.35,8141.25,8143.35,0
256265,NIFTY 50,2015-05-12 13:22:00 UTC,8142.6,8147.65,8140.05,8141.9,0
256265,NIFTY 50,2015-05-12 13:23:00 UTC,8141.4,8145.7,8140.7,8143.3,0
256265,NIFTY 50,2015-05-12 13:24:00 UTC,8143.3,8147.15,8143.2,8146.65,0
256265,NIFTY 50,2015-05-12 13:25:00 UTC,8144.15,8148.95,8144.15,8148.05,0
256265,NIFTY 50,2015-05-12 13:26:00 UTC,8147.85,8151.65,8144.7,8145.05,0
256265,NIFTY 50,2015-05-12 13:27:00 UTC,8145.05,8151.35,8144.95,8148.7,0
256265,NIFTY 50,2015-05-12 13:28:00 UTC,8148.6,8150.7,8144.3,8149.4,0
256265,NIFTY 50,2015-05-12 13:29:00 UTC,8150.05,8154.7,8148.8,8151.85,0
256265,NIFTY 50,2015-05-12 13:30:00 UTC,8151.6,8155.35,8149.7,8155,0
256265,NIFTY 50,2015-05-12 13:31:00 UTC,8154.95,8158.25,8149.8,8153.65,0
256265,NIFTY 50,2015-05-12 13:32:00 UTC,8153.4,8157.95,8153.4,8156.55,0
256265,NIFTY 50,2015-05-12 13:33:00 UTC,8156.9,8158.35,8153.3,8154.7,0
256265,NIFTY 50,2015-05-12 13:34:00 UTC,8154.2,8155.5,8148,8150.35,0
256265,NIFTY 50,2015-05-12 13:35:00 UTC,8150.8,8153.1,8149.4,8150.4,0
256265,NIFTY 50,2015-05-12 13:36:00 UTC,8150.15,8157.65,8150.15,8155.65,0
256265,NIFTY 50,2015-05-12 13:37:00 UTC,8155.95,8161.9,8154.95,8156.85,0
256265,NIFTY 50,2015-05-12 13:38:00 UTC,8156.5,8161.1,8155.05,8155.25,0
256265,NIFTY 50,2015-05-12 13:39:00 UTC,8155.4,8158.3,8155.4,8157.4,0
256265,NIFTY 50,2015-05-12 13:40:00 UTC,8157.5,8158.3,8153.55,8155.5,0
256265,NIFTY 50,2015-05-12 13:41:00 UTC,8155.75,8156.9,8151.2,8154.9,0
256265,NIFTY 50,2015-05-12 13:42:00 UTC,8154.7,8160.85,8154.1,8156.05,0
256265,NIFTY 50,2015-05-12 13:43:00 UTC,8154.25,8156.85,8152.65,8152.65,0
256265,NIFTY 50,2015-05-12 13:44:00 UTC,8152.9,8156.1,8152.9,8153.9,0
256265,NIFTY 50,2015-05-12 13:45:00 UTC,8153.35,8159.35,8152.55,8158.45,0
256265,NIFTY 50,2015-05-12 13:46:00 UTC,8158.55,8161.65,8155.55,8159.65,0
256265,NIFTY 50,2015-05-12 13:47:00 UTC,8159.45,8163,8158.45,8161.9,0
256265,NIFTY 50,2015-05-12 13:48:00 UTC,8161.5,8162.5,8155.35,8157.6,0
256265,NIFTY 50,2015-05-12 13:49:00 UTC,8157.55,8160.95,8156.85,8159.7,0
256265,NIFTY 50,2015-05-12 13:50:00 UTC,8159.6,8162.75,8157.8,8159.45,0
256265,NIFTY 50,2015-05-12 13:51:00 UTC,8159.9,8163.2,8155.65,8156.95,0
256265,NIFTY 50,2015-05-12 13:52:00 UTC,8156.95,8161.35,8156.5,8157.35,0
256265,NIFTY 50,2015-05-12 13:53:00 UTC,8157.3,8160.45,8156.85,8159.5,0
256265,NIFTY 50,2015-05-12 13:54:00 UTC,8159.15,8160.9,8154.4,8158.5,0
256265,NIFTY 50,2015-05-12 13:55:00 UTC,8157.55,8158.65,8155.55,8157.5,0
256265,NIFTY 50,2015-05-12 13:56:00 UTC,8157.3,8158.25,8150.6,8152.45,0
256265,NIFTY 50,2015-05-12 13:57:00 UTC,8152.65,8156.4,8152.4,8153.85,0
256265,NIFTY 50,2015-05-12 13:58:00 UTC,8153.7,8154.85,8149.3,8151.05,0
256265,NIFTY 50,2015-05-12 13:59:00 UTC,8150.35,8151.4,8147.4,8147.4,0
256265,NIFTY 50,2015-05-12 14:00:00 UTC,8147.35,8148.3,8139.45,8139.8,0
256265,NIFTY 50,2015-05-12 14:01:00 UTC,8140.65,8141.6,8138.15,8139.2,0
256265,NIFTY 50,2015-05-12 14:02:00 UTC,8138.9,8143.25,8138,8141.5,0
256265,NIFTY 50,2015-05-12 14:03:00 UTC,8141.6,8142.7,8131.35,8134.2,0
256265,NIFTY 50,2015-05-12 14:04:00 UTC,8135.3,8140.25,8133.3,8139.05,0
256265,NIFTY 50,2015-05-12 14:05:00 UTC,8138.15,8139.25,8131.9,8132.55,0
256265,NIFTY 50,2015-05-12 14:06:00 UTC,8132.45,8133.85,8129.95,8132.8,0
256265,NIFTY 50,2015-05-12 14:07:00 UTC,8132.95,8142.9,8132.7,8142.85,0
256265,NIFTY 50,2015-05-12 14:08:00 UTC,8140.7,8142.85,8133.55,8139.4,0
256265,NIFTY 50,2015-05-12 14:09:00 UTC,8139.3,8145.9,8138.25,8144.4,0
256265,NIFTY 50,2015-05-12 14:10:00 UTC,8144.5,8145.85,8139.35,8141.15,0
256265,NIFTY 50,2015-05-12 14:11:00 UTC,8140.7,8143.9,8139.95,8142.65,0
256265,NIFTY 50,2015-05-12 14:12:00 UTC,8142.45,8143.3,8136,8137.4,0
256265,NIFTY 50,2015-05-12 14:13:00 UTC,8137.7,8139.95,8136.8,8138.25,0
256265,NIFTY 50,2015-05-12 14:14:00 UTC,8136.75,8140.85,8136.75,8138.85,0
256265,NIFTY 50,2015-05-12 14:15:00 UTC,8139.1,8141.4,8137.9,8139.2,0
256265,NIFTY 50,2015-05-12 14:16:00 UTC,8137.95,8144.2,8136.9,8143.85,0
256265,NIFTY 50,2015-05-12 14:17:00 UTC,8144.05,8144.3,8138.45,8140.65,0
256265,NIFTY 50,2015-05-12 14:18:00 UTC,8139.85,8145.05,8139.7,8141.75,0
256265,NIFTY 50,2015-05-12 14:19:00 UTC,8141.65,8143.1,8138.45,8142.35,0
256265,NIFTY 50,2015-05-12 14:20:00 UTC,8142.15,8143.15,8137.95,8138.3,0
256265,NIFTY 50,2015-05-12 14:21:00 UTC,8137.35,8139.7,8136,8138.95,0
256265,NIFTY 50,2015-05-12 14:22:00 UTC,8138.55,8143.9,8138.55,8142.6,0
256265,NIFTY 50,2015-05-12 14:23:00 UTC,8143.3,8149.6,8142.8,8146.15,0
256265,NIFTY 50,2015-05-12 14:24:00 UTC,8145.8,8149.6,8144.7,8147.85,0
256265,NIFTY 50,2015-05-12 14:25:00 UTC,8148,8149.15,8144.4,8148.2,0
256265,NIFTY 50,2015-05-12 14:26:00 UTC,8148.15,8152.75,8147.65,8152.65,0
256265,NIFTY 50,2015-05-12 14:27:00 UTC,8152.1,8152.95,8149.35,8152.05,0
256265,NIFTY 50,2015-05-12 14:28:00 UTC,8151.85,8152.55,8147.8,8148.3,0
256265,NIFTY 50,2015-05-12 14:29:00 UTC,8147.7,8150.95,8146.4,8147.55,0
256265,NIFTY 50,2015-05-12 14:30:00 UTC,8147.4,8151.25,8145.5,8149.05,0
256265,NIFTY 50,2015-05-12 14:31:00 UTC,8149.55,8150.45,8147.25,8148.25,0
256265,NIFTY 50,2015-05-12 14:32:00 UTC,8146.05,8147.5,8140.15,8145.3,0
256265,NIFTY 50,2015-05-12 14:33:00 UTC,8145.6,8146.15,8141.65,8142.5,0
256265,NIFTY 50,2015-05-12 14:34:00 UTC,8142.2,8144,8140.85,8141.4,0
256265,NIFTY 50,2015-05-12 14:35:00 UTC,8141.15,8147.8,8141.15,8147.2,0
256265,NIFTY 50,2015-05-12 14:36:00 UTC,8145.8,8148.35,8143.7,8147.25,0
256265,NIFTY 50,2015-05-12 14:37:00 UTC,8146.35,8148.25,8145.25,8147.4,0
256265,NIFTY 50,2015-05-12 14:38:00 UTC,8146.95,8148.8,8146.3,8147.05,0
256265,NIFTY 50,2015-05-12 14:39:00 UTC,8147.6,8149.7,8146.95,8147.7,0
256265,NIFTY 50,2015-05-12 14:40:00 UTC,8147.8,8151.5,8147.65,8150.3,0
256265,NIFTY 50,2015-05-12 14:41:00 UTC,8150.5,8151.5,8147.5,8147.8,0
256265,NIFTY 50,2015-05-12 14:42:00 UTC,8147.6,8148.65,8141.85,8141.85,0
256265,NIFTY 50,2015-05-12 14:43:00 UTC,8141.6,8142.7,8136.85,8139.35,0
256265,NIFTY 50,2015-05-12 14:44:00 UTC,8139.15,8142.45,8138.85,8142.1,0
256265,NIFTY 50,2015-05-12 14:45:00 UTC,8141.7,8143,8136.6,8137.6,0
256265,NIFTY 50,2015-05-12 14:46:00 UTC,8137.05,8138.5,8132.65,8133.85,0
256265,NIFTY 50,2015-05-12 14:47:00 UTC,8134.85,8142.95,8133.45,8141.85,0
256265,NIFTY 50,2015-05-12 14:48:00 UTC,8142.2,8142.75,8136.4,8138.8,0
256265,NIFTY 50,2015-05-12 14:49:00 UTC,8139.1,8142,8137.35,8139.65,0
256265,NIFTY 50,2015-05-12 14:50:00 UTC,8139.55,8141.8,8136.3,8137.55,0
256265,NIFTY 50,2015-05-12 14:51:00 UTC,8137.35,8138.6,8134.95,8135.55,0
256265,NIFTY 50,2015-05-12 14:52:00 UTC,8135.6,8138.3,8135.45,8137.75,0
256265,NIFTY 50,2015-05-12 14:53:00 UTC,8138.75,8144.9,8136.75,8142.8,0
256265,NIFTY 50,2015-05-12 14:54:00 UTC,8142.55,8145.25,8142,8142.35,0
256265,NIFTY 50,2015-05-12 14:55:00 UTC,8143.2,8146.75,8141.8,8145.75,0
256265,NIFTY 50,2015-05-12 14:56:00 UTC,8145.4,8147.45,8145.15,8146,0
256265,NIFTY 50,2015-05-12 14:57:00 UTC,8145.6,8146.55,8143.3,8143.7,0
256265,NIFTY 50,2015-05-12 14:58:00 UTC,8144.3,8144.95,8140.75,8141.95,0
256265,NIFTY 50,2015-05-12 14:59:00 UTC,8141.9,8143.2,8140.1,8141.15,0
256265,NIFTY 50,2015-05-12 15:00:00 UTC,8140.85,8142.85,8139.65,8140.55,0
256265,NIFTY 50,2015-05-12 15:01:00 UTC,8140.45,8141.9,8135.1,8136.05,0
256265,NIFTY 50,2015-05-12 15:02:00 UTC,8135.85,8135.85,8131.9,8133.35,0
256265,NIFTY 50,2015-05-12 15:03:00 UTC,8132.95,8133.35,8125.8,8129.9,0
256265,NIFTY 50,2015-05-12 15:04:00 UTC,8128.7,8131.35,8125.95,8127.15,0
256265,NIFTY 50,2015-05-12 15:05:00 UTC,8126.55,8129.75,8122.25,8123.15,0
256265,NIFTY 50,2015-05-12 15:06:00 UTC,8123.5,8128.25,8122.05,8124.75,0
256265,NIFTY 50,2015-05-12 15:07:00 UTC,8124.15,8125.1,8120.85,8124.15,0
256265,NIFTY 50,2015-05-12 15:08:00 UTC,8123.85,8125.85,8121.2,8122.75,0
256265,NIFTY 50,2015-05-12 15:09:00 UTC,8122.75,8124.2,8119.55,8122.05,0
256265,NIFTY 50,2015-05-12 15:10:00 UTC,8122.5,8123.55,8119.55,8123.55,0
256265,NIFTY 50,2015-05-12 15:11:00 UTC,8124.35,8125.2,8120.7,8121.5,0
256265,NIFTY 50,2015-05-12 15:12:00 UTC,8121.65,8121.65,8115.45,8120.8,0
256265,NIFTY 50,2015-05-12 15:13:00 UTC,8120.55,8121.9,8116.7,8120.1,0
256265,NIFTY 50,2015-05-12 15:14:00 UTC,8120.15,8122.75,8117.4,8119.25,0
256265,NIFTY 50,2015-05-12 15:15:00 UTC,8118.6,8119.75,8116.3,8119.55,0
256265,NIFTY 50,2015-05-12 15:16:00 UTC,8118.1,8119.9,8117.95,8118.95,0
256265,NIFTY 50,2015-05-12 15:17:00 UTC,8119.5,8121.95,8118.95,8121.75,0
256265,NIFTY 50,2015-05-12 15:18:00 UTC,8121.75,8128.1,8121.75,8127.3,0
256265,NIFTY 50,2015-05-12 15:19:00 UTC,8127.45,8129.55,8122.9,8123.35,0
256265,NIFTY 50,2015-05-12 15:20:00 UTC,8124.05,8128.85,8124.05,8126.4,0
256265,NIFTY 50,2015-05-12 15:21:00 UTC,8124.65,8127.9,8124.65,8126.45,0
256265,NIFTY 50,2015-05-12 15:22:00 UTC,8126.35,8132.45,8125.2,8132.45,0
256265,NIFTY 50,2015-05-12 15:23:00 UTC,8131.75,8134.95,8131.3,8134.55,0
256265,NIFTY 50,2015-05-12 15:24:00 UTC,8135.1,8136.55,8133.4,8136.15,0
256265,NIFTY 50,2015-05-12 15:25:00 UTC,8136,8137.1,8133.1,8133.95,0
256265,NIFTY 50,2015-05-12 15:26:00 UTC,8133.1,8133.75,8130.65,8131.1,0
256265,NIFTY 50,2015-05-12 15:27:00 UTC,8130.65,8133.6,8128.5,8129.65,0
256265,NIFTY 50,2015-05-12 15:28:00 UTC,8129.7,8130.8,8125.25,8127,0
256265,NIFTY 50,2015-05-12 15:29:00 UTC,8126.5,8128.55,8124.25,8125,0
256265,NIFTY 50,2015-05-13 09:15:00 UTC,8181.55,8182.6,8157.8,8159.55,0
256265,NIFTY 50,2015-05-13 09:16:00 UTC,8159.25,8174.5,8159.25,8173.65,0
256265,NIFTY 50,2015-05-13 09:17:00 UTC,8177.25,8193.85,8177.25,8193.5,0
256265,NIFTY 50,2015-05-13 09:18:00 UTC,8195.65,8216.55,8195.65,8216.55,0
256265,NIFTY 50,2015-05-13 09:19:00 UTC,8216.2,8227.45,8216.2,8223.8,0
256265,NIFTY 50,2015-05-13 09:20:00 UTC,8222.15,8222.2,8212.2,8214.7,0
256265,NIFTY 50,2015-05-13 09:21:00 UTC,8215.3,8222.65,8213.55,8221.65,0
256265,NIFTY 50,2015-05-13 09:22:00 UTC,8221.75,8229.65,8219.4,8229.6,0
256265,NIFTY 50,2015-05-13 09:23:00 UTC,8229.2,8240.85,8225.85,8236.45,0
256265,NIFTY 50,2015-05-13 09:24:00 UTC,8236.3,8237.3,8231.45,8232,0
256265,NIFTY 50,2015-05-13 09:25:00 UTC,8230.8,8234.85,8225.8,8234.85,0
256265,NIFTY 50,2015-05-13 09:26:00 UTC,8234.9,8235.65,8225.5,8226.55,0
256265,NIFTY 50,2015-05-13 09:27:00 UTC,8226.75,8230.85,8222.65,8222.65,0
256265,NIFTY 50,2015-05-13 09:28:00 UTC,8221.55,8225.3,8221.5,8221.9,0
256265,NIFTY 50,2015-05-13 09:29:00 UTC,8221.9,8221.9,8215.95,8218.35,0
256265,NIFTY 50,2015-05-13 09:30:00 UTC,8218.45,8223.75,8218.45,8223.5,0
256265,NIFTY 50,2015-05-13 09:31:00 UTC,8223.65,8229.35,8221.3,8221.3,0
256265,NIFTY 50,2015-05-13 09:32:00 UTC,8220.6,8226.4,8220.4,8226,0
256265,NIFTY 50,2015-05-13 09:33:00 UTC,8224.65,8225,8221.45,8222.95,0
256265,NIFTY 50,2015-05-13 09:34:00 UTC,8222.6,8222.6,8214.95,8217.6,0
256265,NIFTY 50,2015-05-13 09:35:00 UTC,8218.15,8225.9,8218.15,8222.35,0
256265,NIFTY 50,2015-05-13 09:36:00 UTC,8222.25,8224.6,8218.6,8218.6,0
256265,NIFTY 50,2015-05-13 09:37:00 UTC,8218.6,8223.25,8218.6,8221.85,0
256265,NIFTY 50,2015-05-13 09:38:00 UTC,8222,8222.3,8218.2,8219.8,0
256265,NIFTY 50,2015-05-13 09:39:00 UTC,8219.85,8223.1,8219.85,8221.4,0
256265,NIFTY 50,2015-05-13 09:40:00 UTC,8221.5,8223.2,8220.15,8221.8,0
256265,NIFTY 50,2015-05-13 09:41:00 UTC,8221,8226.45,8220.4,8224.2,0
256265,NIFTY 50,2015-05-13 09:42:00 UTC,8224.35,8226.9,8224.35,8226.8,0
256265,NIFTY 50,2015-05-13 09:43:00 UTC,8227,8231.5,8226.8,8230.4,0
256265,NIFTY 50,2015-05-13 09:44:00 UTC,8230.25,8231.05,8226.2,8226.65,0
256265,NIFTY 50,2015-05-13 09:45:00 UTC,8227.2,8232.3,8227.2,8231.25,0
256265,NIFTY 50,2015-05-13 09:46:00 UTC,8231.55,8244.35,8230.8,8244.35,0
256265,NIFTY 50,2015-05-13 09:47:00 UTC,8243.85,8249.3,8243.15,8244.4,0
256265,NIFTY 50,2015-05-13 09:48:00 UTC,8244.3,8247.7,8241.95,8245.1,0
256265,NIFTY 50,2015-05-13 09:49:00 UTC,8245.35,8248.1,8244.05,8244.55,0
256265,NIFTY 50,2015-05-13 09:50:00 UTC,8244.2,8249.25,8244.2,8245.8,0
256265,NIFTY 50,2015-05-13 09:51:00 UTC,8245.45,8245.45,8240.55,8241.2,0
256265,NIFTY 50,2015-05-13 09:52:00 UTC,8241.55,8245.8,8239.6,8240.05,0
256265,NIFTY 50,2015-05-13 09:53:00 UTC,8240.05,8244.2,8239.05,8240.55,0
256265,NIFTY 50,2015-05-13 09:54:00 UTC,8240.95,8241.8,8238.8,8239.2,0
256265,NIFTY 50,2015-05-13 09:55:00 UTC,8240.5,8241.1,8237.8,8238.45,0
256265,NIFTY 50,2015-05-13 09:56:00 UTC,8238.35,8242.7,8238,8242.7,0
256265,NIFTY 50,2015-05-13 09:57:00 UTC,8243.15,8243.15,8240.35,8242.1,0
256265,NIFTY 50,2015-05-13 09:58:00 UTC,8242.05,8248.2,8242.05,8247.6,0
256265,NIFTY 50,2015-05-13 09:59:00 UTC,8247.25,8248.6,8244.6,8247.5,0
256265,NIFTY 50,2015-05-13 10:00:00 UTC,8247.45,8254.5,8247.2,8254.5,0
256265,NIFTY 50,2015-05-13 10:01:00 UTC,8254.25,8254.55,8249.95,8249.95,0
256265,NIFTY 50,2015-05-13 10:02:00 UTC,8249.9,8250.7,8248.1,8249.05,0
256265,NIFTY 50,2015-05-13 10:03:00 UTC,8249.2,8249.2,8242.85,8245,0
256265,NIFTY 50,2015-05-13 10:04:00 UTC,8245.4,8246.3,8242,8242.2,0
256265,NIFTY 50,2015-05-13 10:05:00 UTC,8241.65,8241.65,8238.2,8239.85,0
256265,NIFTY 50,2015-05-13 10:06:00 UTC,8239.5,8242.5,8239,8241,0
256265,NIFTY 50,2015-05-13 10:07:00 UTC,8241.05,8241.25,8238.65,8239.1,0
256265,NIFTY 50,2015-05-13 10:08:00 UTC,8238.7,8245.5,8238.65,8244.6,0
256265,NIFTY 50,2015-05-13 10:09:00 UTC,8244.8,8247.65,8244.8,8247.65,0
256265,NIFTY 50,2015-05-13 10:10:00 UTC,8247.7,8249.8,8247.45,8248.95,0
256265,NIFTY 50,2015-05-13 10:11:00 UTC,8249,8249.35,8244.8,8245.2,0
256265,NIFTY 50,2015-05-13 10:12:00 UTC,8244.9,8245,8242.55,8243.5,0
256265,NIFTY 50,2015-05-13 10:13:00 UTC,8243.2,8247.25,8242.8,8246.85,0
256265,NIFTY 50,2015-05-13 10:14:00 UTC,8246.5,8247.05,8243.9,8243.9,0
256265,NIFTY 50,2015-05-13 10:15:00 UTC,8244.15,8245.75,8243.4,8244.15,0
256265,NIFTY 50,2015-05-13 10:16:00 UTC,8243.75,8245.9,8243.35,8245.5,0
256265,NIFTY 50,2015-05-13 10:17:00 UTC,8245.6,8245.7,8244.15,8244.9,0
256265,NIFTY 50,2015-05-13 10:18:00 UTC,8244.95,8245.15,8243.45,8243.45,0
256265,NIFTY 50,2015-05-13 10:19:00 UTC,8243.65,8248.15,8243.65,8246.35,0
256265,NIFTY 50,2015-05-13 10:20:00 UTC,8246.3,8250.2,8245.8,8250.1,0
256265,NIFTY 50,2015-05-13 10:21:00 UTC,8250.4,8250.95,8247.5,8247.7,0
256265,NIFTY 50,2015-05-13 10:22:00 UTC,8247.65,8247.65,8242.2,8243.95,0
256265,NIFTY 50,2015-05-13 10:23:00 UTC,8243.7,8243.7,8239.7,8240.35,0
256265,NIFTY 50,2015-05-13 10:24:00 UTC,8240.35,8240.35,8235,8235.25,0
256265,NIFTY 50,2015-05-13 10:25:00 UTC,8235.2,8239.95,8233.7,8239.95,0
256265,NIFTY 50,2015-05-13 10:26:00 UTC,8239.9,8240,8235.9,8236.1,0
256265,NIFTY 50,2015-05-13 10:27:00 UTC,8235.55,8236.65,8234.7,8236.05,0
256265,NIFTY 50,2015-05-13 10:28:00 UTC,8236,8236.75,8234.95,8235.85,0
256265,NIFTY 50,2015-05-13 10:29:00 UTC,8236.45,8238.55,8236.15,8236.8,0
256265,NIFTY 50,2015-05-13 10:30:00 UTC,8236.1,8237.4,8235.2,8235.7,0
256265,NIFTY 50,2015-05-13 10:31:00 UTC,8235.7,8236.3,8234.05,8234.9,0
