,symbol,time,open,high,low,close
7890,NIFTY BANK,2015-05-14 09:30:00 UTC,17926.65,17926.65,17907.8,17912.7
7891,NIFTY BANK,2015-05-14 09:31:00 UTC,17912.7,17938.4,17899.05,17938.4
7892,NIFTY BANK,2015-05-14 09:32:00 UTC,17941.95,17963.1,17941.65,17946.8
7893,NIFTY BANK,2015-05-14 09:33:00 UTC,17947.4,17964.95,17947.4,17961.7
7894,NIFTY BANK,2015-05-14 09:34:00 UTC,17961.7,17961.7,17941.3,17952.15
7895,NIFTY BANK,2015-05-14 09:35:00 UTC,17950.75,17952.75,17942.65,17949
7896,NIFTY BANK,2015-05-14 09:36:00 UTC,17944,17964.8,17941.95,17964.8
7897,NIFTY BANK,2015-05-14 09:37:00 UTC,17964.8,17964.8,17949.65,17954.1
7898,NIFTY BANK,2015-05-14 09:38:00 UTC,17954.1,17970.9,17952.75,17970.55
7899,NIFTY BANK,2015-05-14 09:39:00 UTC,17975.35,17989,17975.35,17989
7900,NIFTY BANK,2015-05-14 09:40:00 UTC,17985.1,17985.1,17964.2,17967.15
7901,NIFTY BANK,2015-05-14 09:41:00 UTC,17961.8,17968.8,17961.8,17966.7
7902,NIFTY BANK,2015-05-14 09:42:00 UTC,17966.7,17966.7,17950.4,17950.4
7903,NIFTY BANK,2015-05-14 09:43:00 UTC,17950.25,17954.35,17949.3,17952.65
7904,NIFTY BANK,2015-05-14 09:44:00 UTC,17952.65,17958.6,17952.65,17958.1
7905,NIFTY BANK,2015-05-14 09:45:00 UTC,17958.1,17958.1,17929.25,17934.3
7906,NIFTY BANK,2015-05-14 09:46:00 UTC,17941.05,17941.4,17924.65,17929.9
7907,NIFTY BANK,2015-05-14 09:47:00 UTC,17927.8,17932.2,17922.65,17926.25
7908,NIFTY BANK,2015-05-14 09:48:00 UTC,17926.25,17946.55,17923.15,17937.2
7909,NIFTY BANK,2015-05-14 09:49:00 UTC,17937.2,17943.75,17933.95,17934.6
7910,NIFTY BANK,2015-05-14 09:50:00 UTC,17934.6,17951,17932.7,17949.05
7911,NIFTY BANK,2015-05-14 09:51:00 UTC,17949.05,17953.5,17947.3,17949.35
7912,NIFTY BANK,2015-05-14 09:52:00 UTC,17949.35,17951.45,17944.35,17944.35
7913,NIFTY BANK,2015-05-14 09:53:00 UTC,17940.9,17951.1,17940.3,17943.5
7914,NIFTY BANK,2015-05-14 09:54:00 UTC,17944.35,17954.45,17943.15,17954.45
7915,NIFTY BANK,2015-05-14 09:55:00 UTC,17954.45,17963.95,17952.7,17963.95
7916,NIFTY BANK,2015-05-14 09:56:00 UTC,17963.95,17971.8,17960.5,17967.25
7917,NIFTY BANK,2015-05-14 09:57:00 UTC,17967.25,17969.8,17960.2,17969.8
7918,NIFTY BANK,2015-05-14 09:58:00 UTC,17969.8,17974.8,17962.1,17962.1
7919,NIFTY BANK,2015-05-14 09:59:00 UTC,17962.1,17968.65,17957.95,17964.35
7920,NIFTY BANK,2015-05-14 10:00:00 UTC,17964.35,17964.35,17959.95,17959.95
7921,NIFTY BANK,2015-05-14 10:01:00 UTC,17959.95,17961.15,17952.15,17956.65
7922,NIFTY BANK,2015-05-14 10:02:00 UTC,17953,17959.15,17953,17956.7
7923,NIFTY BANK,2015-05-14 10:03:00 UTC,17956.7,17957.05,17950.65,17956.8
7924,NIFTY BANK,2015-05-14 10:04:00 UTC,17956.8,17958.45,17950.4,17958.45
7925,NIFTY BANK,2015-05-14 10:05:00 UTC,17958.45,17981.2,17954.65,17981.2
7926,NIFTY BANK,2015-05-14 10:06:00 UTC,17981.2,18027.6,17974.8,18021.65
7927,NIFTY BANK,2015-05-14 10:07:00 UTC,18019.2,18019.2,18012.15,18015.1
7928,NIFTY BANK,2015-05-14 10:08:00 UTC,18013.1,18014.45,18002.3,18012.9
7929,NIFTY BANK,2015-05-14 10:09:00 UTC,18012.5,18038.85,18008.8,18038.85
7930,NIFTY BANK,2015-05-14 10:10:00 UTC,18038.55,18052.75,18038.55,18041.5
7931,NIFTY BANK,2015-05-14 10:11:00 UTC,18041.5,18043.05,18022.65,18024.2
7932,NIFTY BANK,2015-05-14 10:12:00 UTC,18024.2,18024.2,17996.65,17999.8
7933,NIFTY BANK,2015-05-14 10:13:00 UTC,17999.8,17999.8,17994.7,17997.75
7934,NIFTY BANK,2015-05-14 10:14:00 UTC,17997.75,18015.05,17997.5,18008.7
7935,NIFTY BANK,2015-05-14 10:15:00 UTC,18008.7,18015.6,18008.5,18009.95
7936,NIFTY BANK,2015-05-14 10:16:00 UTC,18010.6,18027.25,18010.6,18018.2
7937,NIFTY BANK,2015-05-14 10:17:00 UTC,18017.8,18017.8,18011.95,18013.8
7938,NIFTY BANK,2015-05-14 10:18:00 UTC,18013.8,18019.3,18011.5,18019.3
7939,NIFTY BANK,2015-05-14 10:19:00 UTC,18018.75,18070.95,18018.75,18059.4
7940,NIFTY BANK,2015-05-14 10:20:00 UTC,18059.4,18060.5,18047.55,18059.5
7941,NIFTY BANK,2015-05-14 10:21:00 UTC,18059.5,18059.5,18051.15,18051.7
7942,NIFTY BANK,2015-05-14 10:22:00 UTC,18051.7,18051.7,18043.7,18047.75
7943,NIFTY BANK,2015-05-14 10:23:00 UTC,18049.65,18049.65,18038.85,18043.7
7944,NIFTY BANK,2015-05-14 10:24:00 UTC,18040.6,18046.1,18033.2,18042.5
7945,NIFTY BANK,2015-05-14 10:25:00 UTC,18042.5,18044.85,18033.45,18036.7
7946,NIFTY BANK,2015-05-14 10:26:00 UTC,18038.35,18055.55,18038.35,18051.7
7947,NIFTY BANK,2015-05-14 10:27:00 UTC,18051.7,18076.7,18051.7,18072
7948,NIFTY BANK,2015-05-14 10:28:00 UTC,18072,18074.2,18067.2,18067.2
7949,NIFTY BANK,2015-05-14 10:29:00 UTC,18067.2,18083.3,18067.2,18083.3
7950,NIFTY BANK,2015-05-14 10:30:00 UTC,18084.05,18084.05,18069.35,18069.35
7951,NIFTY BANK,2015-05-14 10:31:00 UTC,18062.5,18073.35,18062.5,18062.75
7952,NIFTY BANK,2015-05-14 10:32:00 UTC,18062.75,18068.1,18052.3,18052.3
7953,NIFTY BANK,2015-05-14 10:33:00 UTC,18052.3,18053.6,18044.75,18053.6
7954,NIFTY BANK,2015-05-14 10:34:00 UTC,18053.6,18059.35,18051.2,18054.5
7955,NIFTY BANK,2015-05-14 10:35:00 UTC,18054.5,18063.5,18054.5,18060.1
7956,NIFTY BANK,2015-05-14 10:36:00 UTC,18060.1,18060.1,18030.4,18030.4
7957,NIFTY BANK,2015-05-14 10:37:00 UTC,18030.4,18030.55,18021.1,18025.55
7958,NIFTY BANK,2015-05-14 10:38:00 UTC,18025.8,18033.1,18023.8,18029.2
7959,NIFTY BANK,2015-05-14 10:39:00 UTC,18029.2,18036.35,18023.95,18029.25
7960,NIFTY BANK,2015-05-14 10:40:00 UTC,18029.25,18029.25,18002.65,18003.55
7961,NIFTY BANK,2015-05-14 10:41:00 UTC,18003.55,18003.55,17958.25,17962.55
7962,NIFTY BANK,2015-05-14 10:42:00 UTC,17962.55,17983.4,17962.55,17977.25
7963,NIFTY BANK,2015-05-14 10:43:00 UTC,17977.25,17977.25,17961,17965.15
7964,NIFTY BANK,2015-05-14 10:44:00 UTC,17965.15,17970.45,17948.25,17967.25
7965,NIFTY BANK,2015-05-14 10:45:00 UTC,17970.9,17970.9,17926.45,17926.45
7966,NIFTY BANK,2015-05-14 10:46:00 UTC,17926.45,17945.3,17926.45,17935.05
7967,NIFTY BANK,2015-05-14 10:47:00 UTC,17935.05,17945.15,17927.1,17945.15
7968,NIFTY BANK,2015-05-14 10:48:00 UTC,17945.15,17953.75,17942.05,17953.7
7969,NIFTY BANK,2015-05-14 10:49:00 UTC,17953.7,17966.05,17950.85,17966.05
7970,NIFTY BANK,2015-05-14 10:50:00 UTC,17966.05,17970.6,17961.55,17964.2
7971,NIFTY BANK,2015-05-14 10:51:00 UTC,17964.2,17974.45,17961.45,17961.45
7972,NIFTY BANK,2015-05-14 10:52:00 UTC,17963.05,17967.95,17960.75,17967.95
7973,NIFTY BANK,2015-05-14 10:53:00 UTC,17967.25,17974.55,17967.25,17974.55
7974,NIFTY BANK,2015-05-14 10:54:00 UTC,17971.75,17973,17959.4,17964.05
7975,NIFTY BANK,2015-05-14 10:55:00 UTC,17964.05,17965.15,17958.9,17960.7
7976,NIFTY BANK,2015-05-14 10:56:00 UTC,17959.95,17969.95,17959.95,17966.7
7977,NIFTY BANK,2015-05-14 10:57:00 UTC,17966.7,17974,17965.85,17973.6
7978,NIFTY BANK,2015-05-14 10:58:00 UTC,17973.6,17973.6,17960.7,17960.7
7979,NIFTY BANK,2015-05-14 10:59:00 UTC,17960.7,17960.7,17952.9,17958.45
7980,NIFTY BANK,2015-05-14 11:00:00 UTC,17952.2,17958.1,17945.05,17948.9
7981,NIFTY BANK,2015-05-14 11:01:00 UTC,17951.8,17955.5,17949.4,17955.5
7982,NIFTY BANK,2015-05-14 11:02:00 UTC,17951.3,17960.3,17951.3,17958.5
7983,NIFTY BANK,2015-05-14 11:03:00 UTC,17958,17966.7,17958,17960.45
7984,NIFTY BANK,2015-05-14 11:04:00 UTC,17960.45,17961.25,17953.45,17961.25
7985,NIFTY BANK,2015-05-14 11:05:00 UTC,17961.25,17963.75,17959.85,17960
7986,NIFTY BANK,2015-05-14 11:06:00 UTC,17962.8,17985.4,17961.85,17985.4
7987,NIFTY BANK,2015-05-14 11:07:00 UTC,17987.55,18016.2,17987.55,18006.75
7988,NIFTY BANK,2015-05-14 11:08:00 UTC,18005.2,18005.2,17987.2,17987.2
7989,NIFTY BANK,2015-05-14 11:09:00 UTC,17987.2,17998.5,17984.8,17998.5
7990,NIFTY BANK,2015-05-14 11:10:00 UTC,17998.5,18005.05,17993.5,17997.65
7991,NIFTY BANK,2015-05-14 11:11:00 UTC,18001.9,18002.1,17995,17998.8
7992,NIFTY BANK,2015-05-14 11:12:00 UTC,17998.8,18002.85,17991.9,17991.9
7993,NIFTY BANK,2015-05-14 11:13:00 UTC,17991.9,17991.9,17970.75,17973.25
7994,NIFTY BANK,2015-05-14 11:14:00 UTC,17975.05,17993.65,17975.05,17983
7995,NIFTY BANK,2015-05-14 11:15:00 UTC,17984.2,17988.95,17976.85,17988.95
7996,NIFTY BANK,2015-05-14 11:16:00 UTC,17991.55,17996.3,17986.7,17986.9
7997,NIFTY BANK,2015-05-14 11:17:00 UTC,17986.9,17996.85,17986.9,17993.9
7998,NIFTY BANK,2015-05-14 11:18:00 UTC,17993.9,18003.55,17984.45,17985.8
7999,NIFTY BANK,2015-05-14 11:19:00 UTC,17985.8,17991.7,17984.25,17988.8
8000,NIFTY BANK,2015-05-14 11:20:00 UTC,17988.8,17995,17988.3,17991.95
8001,NIFTY BANK,2015-05-14 11:21:00 UTC,17997.4,18000.15,17990.8,17995.1
8002,NIFTY BANK,2015-05-14 11:22:00 UTC,17991.65,17998.05,17990.8,17998.05
8003,NIFTY BANK,2015-05-14 11:23:00 UTC,17996.85,17997.25,17994,17996.55
8004,NIFTY BANK,2015-05-14 11:24:00 UTC,17987.75,17993.15,17985.5,17993.15
8005,NIFTY BANK,2015-05-14 11:25:00 UTC,17993.15,17998.85,17990.85,17997.65
8006,NIFTY BANK,2015-05-14 11:26:00 UTC,17997.65,17998.9,17989.85,17990.35
8007,NIFTY BANK,2015-05-14 11:27:00 UTC,17990.35,17990.35,17974.6,17976.6
8008,NIFTY BANK,2015-05-14 11:28:00 UTC,17976.6,17987.6,17976.6,17986.1
8009,NIFTY BANK,2015-05-14 11:29:00 UTC,17986.1,17986.35,17977.5,17977.5
8010,NIFTY BANK,2015-05-14 11:30:00 UTC,17979.85,17982.15,17960.15,17961.35
8011,NIFTY BANK,2015-05-14 11:31:00 UTC,17961.35,17974.9,17961.35,17972.25
8012,NIFTY BANK,2015-05-14 11:32:00 UTC,17972.6,17981.8,17971.7,17972.15
8013,NIFTY BANK,2015-05-14 11:33:00 UTC,17966.1,17973.35,17965.25,17973.35
8014,NIFTY BANK,2015-05-14 11:34:00 UTC,17971.6,17973.6,17969.1,17970.05
8015,NIFTY BANK,2015-05-14 11:35:00 UTC,17970.05,17973.05,17965.75,17967.65
8016,NIFTY BANK,2015-05-14 11:36:00 UTC,17967.65,17972.75,17966.1,17969.7
8017,NIFTY BANK,2015-05-14 11:37:00 UTC,17969.7,17969.7,17964.2,17965.55
8018,NIFTY BANK,2015-05-14 11:38:00 UTC,17961.55,17964.25,17958.5,17962.65
8019,NIFTY BANK,2015-05-14 11:39:00 UTC,17962.75,17969.4,17962.55,17969.4
8020,NIFTY BANK,2015-05-14 11:40:00 UTC,17969.4,17976.1,17966.7,17976.1
8021,NIFTY BANK,2015-05-14 11:41:00 UTC,17976.1,17976.1,17964.35,17970.15
8022,NIFTY BANK,2015-05-14 11:42:00 UTC,17970.15,17973.75,17967.75,17971.35
8023,NIFTY BANK,2015-05-14 11:43:00 UTC,17971.35,17972.95,17970.45,17970.45
8024,NIFTY BANK,2015-05-14 11:44:00 UTC,17968.8,17979.3,17968.8,17979.3
8025,NIFTY BANK,2015-05-14 11:45:00 UTC,17977.35,17979.95,17975.95,17979.5
8026,NIFTY BANK,2015-05-14 11:46:00 UTC,17984.55,17985.75,17978.95,17985.75
8027,NIFTY BANK,2015-05-14 11:47:00 UTC,17985.75,17990.05,17983.15,17983.15
8028,NIFTY BANK,2015-05-14 11:48:00 UTC,17983.15,17992.6,17982.25,17990.8
8029,NIFTY BANK,2015-05-14 11:49:00 UTC,17988.5,18019.2,17988.5,18019.2
8030,NIFTY BANK,2015-05-14 11:50:00 UTC,18017.05,18018.15,18015,18015.9
8031,NIFTY BANK,2015-05-14 11:51:00 UTC,18015.9,18016.15,17992.9,18003.45
8032,NIFTY BANK,2015-05-14 11:52:00 UTC,18005.55,18010.9,18002.65,18004
8033,NIFTY BANK,2015-05-14 11:53:00 UTC,18003.95,18006.4,17999,17999
8034,NIFTY BANK,2015-05-14 11:54:00 UTC,17999,17999,17995.05,17997.2
8035,NIFTY BANK,2015-05-14 11:55:00 UTC,17997.2,18001.9,17997.2,18000.9
8036,NIFTY BANK,2015-05-14 11:56:00 UTC,18000.9,18001.3,17985.2,17985.2
8037,NIFTY BANK,2015-05-14 11:57:00 UTC,17985.2,17988.5,17978.3,17978.3
8038,NIFTY BANK,2015-05-14 11:58:00 UTC,17978.3,17987.05,17973.75,17987.05
8039,NIFTY BANK,2015-05-14 11:59:00 UTC,17987.05,17994.5,17985.8,17994.5
8040,NIFTY BANK,2015-05-14 12:00:00 UTC,17994.5,17998.8,17977.6,17985.95
8041,NIFTY BANK,2015-05-14 12:01:00 UTC,17984,17986.25,17977.5,17983.05
8042,NIFTY BANK,2015-05-14 12:02:00 UTC,17983.05,17994.25,17978.55,17978.55
8043,NIFTY BANK,2015-05-14 12:03:00 UTC,17976.25,17983.65,17976.25,17980.05
8044,NIFTY BANK,2015-05-14 12:04:00 UTC,17980.05,18001.1,17976.5,18001.1
8045,NIFTY BANK,2015-05-14 12:05:00 UTC,18001.1,18001.1,17976.45,17992.2
8046,NIFTY BANK,2015-05-14 12:06:00 UTC,17992.2,18011.7,17987.9,17997.7
8047,NIFTY BANK,2015-05-14 12:07:00 UTC,17997.7,18006.7,17990.15,17992.15
8048,NIFTY BANK,2015-05-14 12:08:00 UTC,17994.35,18005.7,17994.35,18004.8
8049,NIFTY BANK,2015-05-14 12:09:00 UTC,18004.8,18010.35,17995.25,18005.65
8050,NIFTY BANK,2015-05-14 12:10:00 UTC,18005.65,18007.7,17997.2,18003.2
8051,NIFTY BANK,2015-05-14 12:11:00 UTC,18002.4,18010.25,17999.5,18009.95
8052,NIFTY BANK,2015-05-14 12:12:00 UTC,18009.95,18009.95,17995.1,17996.15
8053,NIFTY BANK,2015-05-14 12:13:00 UTC,17996.15,18007.95,17996.15,18004.2
8054,NIFTY BANK,2015-05-14 12:14:00 UTC,18004.9,18006.5,18002,18005.8
8055,NIFTY BANK,2015-05-14 12:15:00 UTC,18003.4,18006.05,17993.75,17993.75
8056,NIFTY BANK,2015-05-14 12:16:00 UTC,17995.4,17995.4,17974.85,17984.85
8057,NIFTY BANK,2015-05-14 12:17:00 UTC,17984.85,17986.9,17980.65,17986.9
8058,NIFTY BANK,2015-05-14 12:18:00 UTC,17986.9,17988.45,17970.6,17970.6
8059,NIFTY BANK,2015-05-14 12:19:00 UTC,17970.6,17975.45,17969.3,17973.7
8060,NIFTY BANK,2015-05-14 12:20:00 UTC,17972.9,17982.95,17972.9,17982.75
8061,NIFTY BANK,2015-05-14 12:21:00 UTC,17982.75,17992,17982.75,17992
8062,NIFTY BANK,2015-05-14 12:22:00 UTC,17990.55,17991.25,17985.55,17990.8
8063,NIFTY BANK,2015-05-14 12:23:00 UTC,17990.8,17996,17977.75,17978
8064,NIFTY BANK,2015-05-14 12:24:00 UTC,17979.25,17993.35,17979.25,17991.4
8065,NIFTY BANK,2015-05-14 12:25:00 UTC,17992.1,17995.1,17990.25,17992.85
8066,NIFTY BANK,2015-05-14 12:26:00 UTC,17992.85,18000.45,17980.25,17980.85
8067,NIFTY BANK,2015-05-14 12:27:00 UTC,17980.85,17985,17979.1,17982
8068,NIFTY BANK,2015-05-14 12:28:00 UTC,17982,17988.8,17982,17987.05
8069,NIFTY BANK,2015-05-14 12:29:00 UTC,17987.05,17991.5,17982.65,17990.5
8070,NIFTY BANK,2015-05-14 12:30:00 UTC,17990.5,17995.45,17987.6,17995.45
8071,NIFTY BANK,2015-05-14 12:31:00 UTC,18002.15,18002.15,17992.25,17993.5
8072,NIFTY BANK,2015-05-14 12:32:00 UTC,17995.15,17995.5,17988.35,17988.35
8073,NIFTY BANK,2015-05-14 12:33:00 UTC,17987.3,18006.45,17987.3,18006.45
8074,NIFTY BANK,2015-05-14 12:34:00 UTC,17992.75,17999,17992.75,17996.75
8075,NIFTY BANK,2015-05-14 12:35:00 UTC,17996.75,17996.75,17990.55,17992.4
8076,NIFTY BANK,2015-05-14 12:36:00 UTC,17992.4,17992.4,17970.8,17970.8
8077,NIFTY BANK,2015-05-14 12:37:00 UTC,17970.8,17977,17964.3,17976.2
8078,NIFTY BANK,2015-05-14 12:38:00 UTC,17976.2,17982.05,17967.2,17969.7
8079,NIFTY BANK,2015-05-14 12:39:00 UTC,17967.2,17982.3,17967.2,17982.3
8080,NIFTY BANK,2015-05-14 12:40:00 UTC,17982.3,17982.3,17971.4,17978.05
8081,NIFTY BANK,2015-05-14 12:41:00 UTC,17978.05,17978.05,17972.3,17976.25
8082,NIFTY BANK,2015-05-14 12:42:00 UTC,17976.25,17976.25,17969.35,17969.35
8083,NIFTY BANK,2015-05-14 12:43:00 UTC,17969.35,17971.2,17948.85,17948.85
8084,NIFTY BANK,2015-05-14 12:44:00 UTC,17948.85,17948.85,17905.85,17905.85
8085,NIFTY BANK,2015-05-14 12:45:00 UTC,17905.85,17934.25,17905.85,17934.25
8086,NIFTY BANK,2015-05-14 12:46:00 UTC,17934.25,17938.65,17931.1,17931.1
8087,NIFTY BANK,2015-05-14 12:47:00 UTC,17933.05,17945.8,17933.05,17944.15
8088,NIFTY BANK,2015-05-14 12:48:00 UTC,17943.1,17944.7,17935.85,17944.7
8089,NIFTY BANK,2015-05-14 12:49:00 UTC,17942.45,17958.7,17942.45,17957
8090,NIFTY BANK,2015-05-14 12:50:00 UTC,17954.95,17962.9,17951.75,17962.9
8091,NIFTY BANK,2015-05-14 12:51:00 UTC,17962.9,17970.6,17962.9,17965
8092,NIFTY BANK,2015-05-14 12:52:00 UTC,17955.65,17955.65,17951.05,17953.3
8093,NIFTY BANK,2015-05-14 12:53:00 UTC,17953.6,17957.85,17950.9,17957.85
8094,NIFTY BANK,2015-05-14 12:54:00 UTC,17957.85,17961.75,17947.2,17947.2
8095,NIFTY BANK,2015-05-14 12:55:00 UTC,17952,17953.1,17948.9,17950
8096,NIFTY BANK,2015-05-14 12:56:00 UTC,17950,17950,17944.6,17949.75
8097,NIFTY BANK,2015-05-14 12:57:00 UTC,17949.75,17953.75,17947.4,17948.9
8098,NIFTY BANK,2015-05-14 12:58:00 UTC,17948.9,17948.9,17936,17938.5
8099,NIFTY BANK,2015-05-14 12:59:00 UTC,17938.5,17951.7,17934.6,17951.7
8100,NIFTY BANK,2015-05-14 13:00:00 UTC,17953.95,17953.95,17942.3,17946.85
8101,NIFTY BANK,2015-05-14 13:01:00 UTC,17946.85,17951.15,17938.35,17938.35
8102,NIFTY BANK,2015-05-14 13:02:00 UTC,17941.5,17943.7,17939.4,17943.15
8103,NIFTY BANK,2015-05-14 13:03:00 UTC,17939.45,17949.2,17938,17949.2
8104,NIFTY BANK,2015-05-14 13:04:00 UTC,17949.2,17955.75,17946.1,17955.75
8105,NIFTY BANK,2015-05-14 13:05:00 UTC,17956.5,17959.4,17918.9,17918.9
8106,NIFTY BANK,2015-05-14 13:06:00 UTC,17918.9,17926.6,17918.2,17925.55
8107,NIFTY BANK,2015-05-14 13:07:00 UTC,17925.55,17932.4,17925.55,17931.75
8108,NIFTY BANK,2015-05-14 13:08:00 UTC,17928.25,17941.9,17928.25,17940.55
8109,NIFTY BANK,2015-05-14 13:09:00 UTC,17938.7,17939.3,17923.3,17923.3
8110,NIFTY BANK,2015-05-14 13:10:00 UTC,17923.3,17938.85,17921.8,17938.85
8111,NIFTY BANK,2015-05-14 13:11:00 UTC,17943.6,17944.95,17935,17944.95
8112,NIFTY BANK,2015-05-14 13:12:00 UTC,17944.95,17952.2,17943.5,17952.2
8113,NIFTY BANK,2015-05-14 13:13:00 UTC,17952.2,17964.1,17951.1,17951.55
8114,NIFTY BANK,2015-05-14 13:14:00 UTC,17951.55,17970.85,17951.55,17962.85
8115,NIFTY BANK,2015-05-14 13:15:00 UTC,17962.85,17975.9,17962.85,17971.4
8116,NIFTY BANK,2015-05-14 13:16:00 UTC,17968.15,17971.05,17963.9,17967.2
8117,NIFTY BANK,2015-05-14 13:17:00 UTC,17967.85,17974.85,17963.1,17974.85
8118,NIFTY BANK,2015-05-14 13:18:00 UTC,17974.85,17974.85,17966.45,17971.7
8119,NIFTY BANK,2015-05-14 13:19:00 UTC,17971.95,17986.55,17969.85,17986.55
8120,NIFTY BANK,2015-05-14 13:20:00 UTC,17983.6,17992.2,17983.6,17989.35
8121,NIFTY BANK,2015-05-14 13:21:00 UTC,17989.25,18033.4,17978.6,18033.4
8122,NIFTY BANK,2015-05-14 13:22:00 UTC,18021.95,18036.25,18016.7,18033
8123,NIFTY BANK,2015-05-14 13:23:00 UTC,18031.8,18065.25,18028.5,18056.55
8124,NIFTY BANK,2015-05-14 13:24:00 UTC,18055.2,18060.7,18034.95,18034.95
8125,NIFTY BANK,2015-05-14 13:25:00 UTC,18042.05,18058.15,18040.5,18057.5
8126,NIFTY BANK,2015-05-14 13:26:00 UTC,18051.55,18052.45,18042.25,18042.25
8127,NIFTY BANK,2015-05-14 13:27:00 UTC,18042.25,18042.25,18020.7,18026.1
8128,NIFTY BANK,2015-05-14 13:28:00 UTC,18026.1,18032.7,18022.7,18027.2
8129,NIFTY BANK,2015-05-14 13:29:00 UTC,18027.2,18027.2,18012.9,18020.5
8130,NIFTY BANK,2015-05-14 13:30:00 UTC,18020.5,18036.75,18017.1,18022.45
8131,NIFTY BANK,2015-05-14 13:31:00 UTC,18022.45,18028.95,18017.55,18019.95
8132,NIFTY BANK,2015-05-14 13:32:00 UTC,18018.35,18029.35,18016.05,18026.4
8133,NIFTY BANK,2015-05-14 13:33:00 UTC,18020.55,18034.8,18012.25,18034.8
8134,NIFTY BANK,2015-05-14 13:34:00 UTC,18031.3,18031.3,18010.1,18017.7
8135,NIFTY BANK,2015-05-14 13:35:00 UTC,18017.7,18023.5,18012.65,18020.25
8136,NIFTY BANK,2015-05-14 13:36:00 UTC,18020.25,18021.3,18011.05,18017.9
8137,NIFTY BANK,2015-05-14 13:37:00 UTC,18016.3,18021.5,18013.3,18021.5
8138,NIFTY BANK,2015-05-14 13:38:00 UTC,18021.5,18021.65,18016.15,18016.55
8139,NIFTY BANK,2015-05-14 13:39:00 UTC,18024.05,18030.4,18024.05,18028.25
8140,NIFTY BANK,2015-05-14 13:40:00 UTC,18028.75,18041,18028.75,18038.55
8141,NIFTY BANK,2015-05-14 13:41:00 UTC,18038.55,18043.2,18036.5,18043.2
8142,NIFTY BANK,2015-05-14 13:42:00 UTC,18043.2,18047.7,18037.75,18039.25
8143,NIFTY BANK,2015-05-14 13:43:00 UTC,18039.25,18045.8,18034.7,18036.2
8144,NIFTY BANK,2015-05-14 13:44:00 UTC,18042.3,18048.9,18042.3,18045.35
8145,NIFTY BANK,2015-05-14 13:45:00 UTC,18045.35,18045.35,18026.15,18026.95
8146,NIFTY BANK,2015-05-14 13:46:00 UTC,18026.95,18036.5,18026.95,18030.5
8147,NIFTY BANK,2015-05-14 13:47:00 UTC,18030.85,18030.85,18024.25,18027.05
8148,NIFTY BANK,2015-05-14 13:48:00 UTC,18027.05,18027.05,18013,18017.9
8149,NIFTY BANK,2015-05-14 13:49:00 UTC,18017.9,18018.95,18002.25,18004.35
8150,NIFTY BANK,2015-05-14 13:50:00 UTC,18004.35,18016.8,18004.35,18015.5
8151,NIFTY BANK,2015-05-14 13:51:00 UTC,18015.5,18022.1,18014,18022.1
8152,NIFTY BANK,2015-05-14 13:52:00 UTC,18022.1,18023.5,18017.25,18017.25
8153,NIFTY BANK,2015-05-14 13:53:00 UTC,18017.25,18017.25,18013.6,18015.7
8154,NIFTY BANK,2015-05-14 13:54:00 UTC,18015.7,18016.8,18007.7,18008.8
8155,NIFTY BANK,2015-05-14 13:55:00 UTC,18011.1,18014.75,18010.05,18014.75
8156,NIFTY BANK,2015-05-14 13:56:00 UTC,18016.6,18020.3,18014.6,18017
8157,NIFTY BANK,2015-05-14 13:57:00 UTC,18013.55,18016.45,18013.2,18015.5
8158,NIFTY BANK,2015-05-14 13:58:00 UTC,18015.45,18020.6,18015.45,18019.3
8159,NIFTY BANK,2015-05-14 13:59:00 UTC,18018.5,18020.15,18014,18014
8160,NIFTY BANK,2015-05-14 14:00:00 UTC,18010.4,18011,17990.05,17993.8
8161,NIFTY BANK,2015-05-14 14:01:00 UTC,17993.8,17993.8,17967.15,17973.5
8162,NIFTY BANK,2015-05-14 14:02:00 UTC,17987.1,17987.3,17976.95,17987.3
8163,NIFTY BANK,2015-05-14 14:03:00 UTC,17987.3,17987.95,17976.4,17987.65
8164,NIFTY BANK,2015-05-14 14:04:00 UTC,17987.65,18006.9,17986.45,18006.9
8165,NIFTY BANK,2015-05-14 14:05:00 UTC,18006.9,18015.4,18001.6,18015.4
8166,NIFTY BANK,2015-05-14 14:06:00 UTC,18015.4,18028.65,18011.45,18026.75
8167,NIFTY BANK,2015-05-14 14:07:00 UTC,18025.7,18025.7,18011.6,18022.8
8168,NIFTY BANK,2015-05-14 14:08:00 UTC,18022.8,18022.8,18015.7,18017.55
8169,NIFTY BANK,2015-05-14 14:09:00 UTC,18017.95,18027.95,18016.85,18022.8
8170,NIFTY BANK,2015-05-14 14:10:00 UTC,18027.2,18029.4,18024.4,18024.4
8171,NIFTY BANK,2015-05-14 14:11:00 UTC,18024.4,18024.4,18012.8,18015.9
8172,NIFTY BANK,2015-05-14 14:12:00 UTC,18015.9,18027.15,18014.35,18026.1
8173,NIFTY BANK,2015-05-14 14:13:00 UTC,18026.9,18041.3,18026.9,18038.8
8174,NIFTY BANK,2015-05-14 14:14:00 UTC,18038.8,18057.05,18031.55,18031.55
8175,NIFTY BANK,2015-05-14 14:15:00 UTC,18031.55,18037.8,18028.2,18037.75
8176,NIFTY BANK,2015-05-14 14:16:00 UTC,18037.25,18042.1,18037.25,18037.25
